algo_name,seed_nb,step_nb,rewards,test_rewards
CEM_b64_e0.125,9,77440000.0,-770.0316855019904,-770.0316855019904
CEM_b64_e0.125,9,78720000.0,-739.8584320935936,-739.8584320935936
CEM_b64_e0.125,9,80000000.0,-760.9055287458805,-760.9055287458805
CEM_b64_e0.125,9,81280000.0,-754.6890180962338,-754.6890180962338
CEM_b64_e0.125,9,82560000.0,-760.1400024757309,-760.1400024757309
CEM_b64_e0.125,9,83840000.0,-753.9341864461763,-753.9341864461763
CEM_b64_e0.125,9,85120000.0,-765.337540757331,-765.337540757331
CEM_b64_e0.125,9,86400000.0,-751.4878398355914,-751.4878398355914
CEM_b64_e0.125,9,87680000.0,-734.6655718712319,-734.6655718712319
CEM_b64_e0.125,9,88960000.0,-753.718118781675,-753.718118781675
CEM_b64_e0.125,9,90240000.0,-740.1237122029331,-740.1237122029331
CEM_b64_e0.125,9,91520000.0,-751.4282579151244,-751.4282579151244
CEM_b64_e0.125,9,92800000.0,-723.7250837532591,-723.7250837532591
CEM_b64_e0.125,9,94080000.0,-773.7139465634823,-773.7139465634823
CEM_b64_e0.125,9,95360000.0,-758.3121392762649,-758.3121392762649
CEM_b64_e0.125,9,96640000.0,-761.4105357395481,-761.4105357395481
CEM_b64_e0.125,9,97920000.0,-753.9823437422006,-753.9823437422006
CEM_b64_e0.125,9,99200000.0,-744.9815960549028,-744.9815960549028
CEM_b64_e0.125,9,100480000.0,-751.1250429846918,-751.1250429846918
CEM_b64_e0.125,9,101760000.0,-765.1563402707793,-765.1563402707793
CEM_b64_e0.125,9,103040000.0,-759.7647668168955,-759.7647668168955
CEM_b64_e0.125,9,104320000.0,-754.6900025521155,-754.6900025521155
CEM_b64_e0.125,9,105600000.0,-748.1874190591901,-748.1874190591901
CEM_b64_e0.125,9,106880000.0,-762.8106299195517,-762.8106299195517
CEM_b64_e0.125,9,108160000.0,-759.3638635367315,-759.3638635367315
CEM_b64_e0.125,9,109440000.0,-733.4015501102544,-733.4015501102544
CEM_b64_e0.125,9,110720000.0,-743.3656945752522,-743.3656945752522
CEM_b64_e0.125,9,112000000.0,-755.8338592784796,-755.8338592784796
CEM_b64_e0.125,9,113280000.0,-752.6812366658309,-752.6812366658309
CEM_b64_e0.125,9,114560000.0,-712.5870983957,-712.5870983957
CEM_b64_e0.125,9,115840000.0,-714.2305171530545,-714.2305171530545
CEM_b64_e0.125,9,117120000.0,-739.3072521517203,-739.3072521517203
CEM_b64_e0.125,9,118400000.0,-717.5340199512293,-717.5340199512293
CEM_b64_e0.125,9,119680000.0,-749.4448512655166,-749.4448512655166
CEM_b64_e0.125,9,120960000.0,-751.6905862732231,-751.6905862732231
CEM_b64_e0.125,9,122240000.0,-771.0301003474301,-771.0301003474301
CEM_b64_e0.125,9,123520000.0,-741.3670865294903,-741.3670865294903
CEM_b64_e0.125,9,124800000.0,-753.7497821325057,-753.7497821325057
CEM_b64_e0.125,9,126080000.0,-740.4605920050275,-740.4605920050275
CEM_b64_e0.125,9,128000000.0,-749.4649210019263,-749.4649210019263
CEM_b64_e0.125,10,640000.0,-1141.3737493780586,-1141.3737493780586
CEM_b64_e0.125,10,1920000.0,-1157.8585941604301,-1157.8585941604301
CEM_b64_e0.125,10,3200000.0,-1052.7561947444228,-1052.7561947444228
CEM_b64_e0.125,10,4480000.0,-1085.6405627140216,-1085.6405627140216
CEM_b64_e0.125,10,5760000.0,-790.7729648116473,-790.7729648116473
CEM_b64_e0.125,10,7040000.0,-748.5193785117851,-748.5193785117851
CEM_b64_e0.125,10,8320000.0,-822.7973372927985,-822.7973372927985
CEM_b64_e0.125,10,9600000.0,-739.867495538988,-739.867495538988
CEM_b64_e0.125,10,10880000.0,-739.0939257627039,-739.0939257627039
CEM_b64_e0.125,10,12160000.0,-600.6079248339677,-600.6079248339677
CEM_b64_e0.125,10,13440000.0,-663.5405092117876,-663.5405092117876
CEM_b64_e0.125,10,14720000.0,-724.3885883700605,-724.3885883700605
CEM_b64_e0.125,10,16000000.0,-677.0137756796526,-677.0137756796526
CEM_b64_e0.125,10,17280000.0,-592.9029452647977,-592.9029452647977
CEM_b64_e0.125,10,18560000.0,-606.6684197724585,-606.6684197724585
CEM_b64_e0.125,10,19840000.0,-577.5653149799623,-577.5653149799623
CEM_b64_e0.125,10,21120000.0,-598.140876760507,-598.140876760507
CEM_b64_e0.125,10,22400000.0,-598.7812200634191,-598.7812200634191
CEM_b64_e0.125,10,23680000.0,-575.9505980359846,-575.9505980359846
CEM_b64_e0.125,10,24960000.0,-596.5191323010608,-596.5191323010608
CEM_b64_e0.125,10,26240000.0,-566.7685787834259,-566.7685787834259
CEM_b64_e0.125,10,27520000.0,-585.8183360228134,-585.8183360228134
CEM_b64_e0.125,10,28800000.0,-568.251063055117,-568.251063055117
CEM_b64_e0.125,10,30080000.0,-557.3454354554318,-557.3454354554318
CEM_b64_e0.125,10,31360000.0,-552.188783004488,-552.188783004488
CEM_b64_e0.125,10,32640000.0,-564.7610883193412,-564.7610883193412
CEM_b64_e0.125,10,33920000.0,-545.1734477124821,-545.1734477124821
CEM_b64_e0.125,10,35200000.0,-543.2893550295305,-543.2893550295305
CEM_b64_e0.125,10,36480000.0,-554.515363385994,-554.515363385994
CEM_b64_e0.125,10,37760000.0,-555.7027924644198,-555.7027924644198
CEM_b64_e0.125,10,39040000.0,-547.4232223377792,-547.4232223377792
CEM_b64_e0.125,10,40320000.0,-563.6804228404499,-563.6804228404499
CEM_b64_e0.125,10,41600000.0,-566.9625355491563,-566.9625355491563
CEM_b64_e0.125,10,42880000.0,-549.5935967335134,-549.5935967335134
CEM_b64_e0.125,10,44160000.0,-563.3649606749565,-563.3649606749565
CEM_b64_e0.125,10,45440000.0,-552.0723011964552,-552.0723011964552
CEM_b64_e0.125,10,46720000.0,-557.4060637609757,-557.4060637609757
CEM_b64_e0.125,10,48000000.0,-557.7972095137441,-557.7972095137441
CEM_b64_e0.125,10,49280000.0,-550.9416828047653,-550.9416828047653
CEM_b64_e0.125,10,50560000.0,-547.2547352318976,-547.2547352318976
CEM_b64_e0.125,10,51840000.0,-548.6335090361102,-548.6335090361102
CEM_b64_e0.125,10,53120000.0,-545.7133678780752,-545.7133678780752
CEM_b64_e0.125,10,54400000.0,-535.8402705650565,-535.8402705650565
CEM_b64_e0.125,10,55680000.0,-552.880790254859,-552.880790254859
CEM_b64_e0.125,10,56960000.0,-545.0964506974715,-545.0964506974715
CEM_b64_e0.125,10,58240000.0,-551.9151324132747,-551.9151324132747
CEM_b64_e0.125,10,59520000.0,-550.8302984175349,-550.8302984175349
CEM_b64_e0.125,10,60800000.0,-558.8129110540262,-558.8129110540262
CEM_b64_e0.125,10,62080000.0,-552.823310938993,-552.823310938993
CEM_b64_e0.125,10,63360000.0,-553.0034886183789,-553.0034886183789
CEM_b64_e0.125,10,64640000.0,-547.3020001659625,-547.3020001659625
CEM_b64_e0.125,10,65920000.0,-548.6983650918255,-548.6983650918255
CEM_b64_e0.125,10,67200000.0,-541.8238159700558,-541.8238159700558
CEM_b64_e0.125,10,68480000.0,-548.4631776013155,-548.4631776013155
CEM_b64_e0.125,10,69760000.0,-553.7230632182706,-553.7230632182706
CEM_b64_e0.125,10,71040000.0,-539.5435326444713,-539.5435326444713
CEM_b64_e0.125,10,72320000.0,-551.0934424518201,-551.0934424518201
CEM_b64_e0.125,10,73600000.0,-550.0489355296825,-550.0489355296825
CEM_b64_e0.125,10,74880000.0,-541.4025279568071,-541.4025279568071
CEM_b64_e0.125,10,76160000.0,-552.3856633015929,-552.3856633015929
CEM_b64_e0.125,10,77440000.0,-543.9551437726947,-543.9551437726947
CEM_b64_e0.125,10,78720000.0,-552.2484637889523,-552.2484637889523
CEM_b64_e0.125,10,80000000.0,-545.1285687431798,-545.1285687431798
CEM_b64_e0.125,10,81280000.0,-555.9131690734342,-555.9131690734342
CEM_b64_e0.125,10,82560000.0,-555.4042252486701,-555.4042252486701
CEM_b64_e0.125,10,83840000.0,-560.0855186081161,-560.0855186081161
CEM_b64_e0.125,10,85120000.0,-540.1984813013638,-540.1984813013638
CEM_b64_e0.125,10,86400000.0,-549.9080293288829,-549.9080293288829
CEM_b64_e0.125,10,87680000.0,-551.7943873340744,-551.7943873340744
CEM_b64_e0.125,10,88960000.0,-552.5255356444103,-552.5255356444103
CEM_b64_e0.125,10,90240000.0,-554.7472673342921,-554.7472673342921
CEM_b64_e0.125,10,91520000.0,-546.8181257092746,-546.8181257092746
CEM_b64_e0.125,10,92800000.0,-545.018486878627,-545.018486878627
CEM_b64_e0.125,10,94080000.0,-552.7646909482417,-552.7646909482417
CEM_b64_e0.125,10,95360000.0,-556.3042977287258,-556.3042977287258
CEM_b64_e0.125,10,96640000.0,-547.4651548799153,-547.4651548799153
CEM_b64_e0.125,10,97920000.0,-539.1369947134197,-539.1369947134197
CEM_b64_e0.125,10,99200000.0,-550.220460375631,-550.220460375631
CEM_b64_e0.125,10,100480000.0,-541.9556265888089,-541.9556265888089
CEM_b64_e0.125,10,101760000.0,-557.0030138964148,-557.0030138964148
CEM_b64_e0.125,10,103040000.0,-548.5706405927152,-548.5706405927152
CEM_b64_e0.125,10,104320000.0,-546.920925816757,-546.920925816757
CEM_b64_e0.125,10,105600000.0,-540.1789604352132,-540.1789604352132
CEM_b64_e0.125,10,106880000.0,-544.6612140568383,-544.6612140568383
CEM_b64_e0.125,10,108160000.0,-535.1039232900762,-535.1039232900762
CEM_b64_e0.125,10,109440000.0,-542.775737839288,-542.775737839288
CEM_b64_e0.125,10,110720000.0,-550.5837388080305,-550.5837388080305
CEM_b64_e0.125,10,112000000.0,-550.6093687534744,-550.6093687534744
CEM_b64_e0.125,10,113280000.0,-535.3347551518924,-535.3347551518924
CEM_b64_e0.125,10,114560000.0,-548.9765585233066,-548.9765585233066
CEM_b64_e0.125,10,115840000.0,-546.3410757183215,-546.3410757183215
CEM_b64_e0.125,10,117120000.0,-556.9195100895287,-556.9195100895287
CEM_b64_e0.125,10,118400000.0,-545.6569098299625,-545.6569098299625
CEM_b64_e0.125,10,119680000.0,-548.5947161635004,-548.5947161635004
CEM_b64_e0.125,10,120960000.0,-543.8622623086476,-543.8622623086476
CEM_b64_e0.125,10,122240000.0,-540.3606180317853,-540.3606180317853
CEM_b64_e0.125,10,123520000.0,-553.3244074676664,-553.3244074676664
CEM_b64_e0.125,10,124800000.0,-554.6901355400646,-554.6901355400646
CEM_b64_e0.125,10,126080000.0,-553.3089988908316,-553.3089988908316
CEM_b64_e0.125,10,128000000.0,-548.4613848730428,-548.4613848730428
CEM_b64_e0.125,14,640000.0,-1222.592027793501,-1222.592027793501
CEM_b64_e0.125,14,1920000.0,-1141.040581035568,-1141.040581035568
CEM_b64_e0.125,14,3200000.0,-1091.2966397386708,-1091.2966397386708
CEM_b64_e0.125,14,4480000.0,-1081.935393622267,-1081.935393622267
CEM_b64_e0.125,14,5760000.0,-1080.53024417818,-1080.53024417818
CEM_b64_e0.125,14,7040000.0,-987.6152101451407,-987.6152101451407
CEM_b64_e0.125,14,8320000.0,-997.7836721734496,-997.7836721734496
CEM_b64_e0.125,14,9600000.0,-958.2519271117159,-958.2519271117159
CEM_b64_e0.125,14,10880000.0,-955.5383114097626,-955.5383114097626
CEM_b64_e0.125,14,12160000.0,-888.7945055008662,-888.7945055008662
CEM_b64_e0.125,14,13440000.0,-854.8693463934252,-854.8693463934252
CEM_b64_e0.125,14,14720000.0,-840.1901938909328,-840.1901938909328
CEM_b64_e0.125,14,16000000.0,-785.2759656545853,-785.2759656545853
CEM_b64_e0.125,14,17280000.0,-835.4750377214939,-835.4750377214939
CEM_b64_e0.125,14,18560000.0,-830.1655901187058,-830.1655901187058
CEM_b64_e0.125,14,19840000.0,-804.3465934641667,-804.3465934641667
CEM_b64_e0.125,14,21120000.0,-813.8903424767228,-813.8903424767228
CEM_b64_e0.125,14,22400000.0,-812.2024957949268,-812.2024957949268
CEM_b64_e0.125,14,23680000.0,-805.1716483312402,-805.1716483312402
CEM_b64_e0.125,14,24960000.0,-791.7889086988794,-791.7889086988794
CEM_b64_e0.125,14,26240000.0,-796.9811222422364,-796.9811222422364
CEM_b64_e0.125,14,27520000.0,-803.7778121976895,-803.7778121976895
CEM_b64_e0.125,14,28800000.0,-794.0988255886081,-794.0988255886081
CEM_b64_e0.125,14,30080000.0,-808.5065395251605,-808.5065395251605
CEM_b64_e0.125,14,31360000.0,-806.6640846129455,-806.6640846129455
CEM_b64_e0.125,14,32640000.0,-807.4387632096294,-807.4387632096294
CEM_b64_e0.125,14,33920000.0,-769.4876519724243,-769.4876519724243
CEM_b64_e0.125,14,35200000.0,-820.7408542217762,-820.7408542217762
CEM_b64_e0.125,14,36480000.0,-803.0792441196255,-803.0792441196255
CEM_b64_e0.125,14,37760000.0,-773.1750561610763,-773.1750561610763
CEM_b64_e0.125,14,39040000.0,-796.2564006950109,-796.2564006950109
CEM_b64_e0.125,14,40320000.0,-817.0986592738042,-817.0986592738042
CEM_b64_e0.125,14,41600000.0,-794.450707039638,-794.450707039638
CEM_b64_e0.125,14,42880000.0,-810.125257000954,-810.125257000954
CEM_b64_e0.125,14,44160000.0,-787.424459710801,-787.424459710801
CEM_b64_e0.125,14,45440000.0,-814.4141786051661,-814.4141786051661
CEM_b64_e0.125,14,46720000.0,-800.4802281057259,-800.4802281057259
CEM_b64_e0.125,14,48000000.0,-796.1459351187909,-796.1459351187909
CEM_b64_e0.125,14,49280000.0,-815.4786307043819,-815.4786307043819
CEM_b64_e0.125,14,50560000.0,-797.6196873545381,-797.6196873545381
CEM_b64_e0.125,14,51840000.0,-804.788502261725,-804.788502261725
CEM_b64_e0.125,14,53120000.0,-808.2050807126757,-808.2050807126757
CEM_b64_e0.125,14,54400000.0,-776.2009388610882,-776.2009388610882
CEM_b64_e0.125,14,55680000.0,-807.8750068701834,-807.8750068701834
CEM_b64_e0.125,14,56960000.0,-785.2276076245714,-785.2276076245714
CEM_b64_e0.125,14,58240000.0,-802.3812184421878,-802.3812184421878
CEM_b64_e0.125,14,59520000.0,-811.8115231965124,-811.8115231965124
CEM_b64_e0.125,14,60800000.0,-804.8964328484481,-804.8964328484481
CEM_b64_e0.125,14,62080000.0,-798.7261554487819,-798.7261554487819
CEM_b64_e0.125,14,63360000.0,-806.9153111846518,-806.9153111846518
CEM_b64_e0.125,14,64640000.0,-813.5522850661711,-813.5522850661711
CEM_b64_e0.125,14,65920000.0,-794.7951059966218,-794.7951059966218
CEM_b64_e0.125,14,67200000.0,-789.25116528019,-789.25116528019
CEM_b64_e0.125,14,68480000.0,-807.8257137669829,-807.8257137669829
CEM_b64_e0.125,14,69760000.0,-790.1290859944259,-790.1290859944259
CEM_b64_e0.125,14,71040000.0,-812.4473993816289,-812.4473993816289
CEM_b64_e0.125,14,72320000.0,-813.509682055593,-813.509682055593
CEM_b64_e0.125,14,73600000.0,-794.5301890268156,-794.5301890268156
CEM_b64_e0.125,14,74880000.0,-803.5721871851492,-803.5721871851492
CEM_b64_e0.125,14,76160000.0,-814.8641607040953,-814.8641607040953
CEM_b64_e0.125,14,77440000.0,-789.3345629192672,-789.3345629192672
CEM_b64_e0.125,14,78720000.0,-759.2321986728981,-759.2321986728981
CEM_b64_e0.125,14,80000000.0,-810.4677069812847,-810.4677069812847
CEM_b64_e0.125,14,81280000.0,-799.7349320837083,-799.7349320837083
CEM_b64_e0.125,14,82560000.0,-794.3069318203941,-794.3069318203941
CEM_b64_e0.125,14,83840000.0,-812.9301609431543,-812.9301609431543
CEM_b64_e0.125,14,85120000.0,-808.157578695779,-808.157578695779
CEM_b64_e0.125,14,86400000.0,-794.6828181297418,-794.6828181297418
CEM_b64_e0.125,14,87680000.0,-805.4683838472589,-805.4683838472589
CEM_b64_e0.125,14,88960000.0,-810.5428457661199,-810.5428457661199
CEM_b64_e0.125,14,90240000.0,-800.2010049809504,-800.2010049809504
CEM_b64_e0.125,14,91520000.0,-802.1649442738717,-802.1649442738717
CEM_b64_e0.125,14,92800000.0,-790.657710414256,-790.657710414256
CEM_b64_e0.125,14,94080000.0,-802.7036373096428,-802.7036373096428
CEM_b64_e0.125,14,95360000.0,-805.0184034732879,-805.0184034732879
CEM_b64_e0.125,14,96640000.0,-775.633672929308,-775.633672929308
CEM_b64_e0.125,14,97920000.0,-815.4695838293813,-815.4695838293813
CEM_b64_e0.125,14,99200000.0,-787.7438282704404,-787.7438282704404
CEM_b64_e0.125,14,100480000.0,-799.9835720258703,-799.9835720258703
CEM_b64_e0.125,14,101760000.0,-802.1119637371011,-802.1119637371011
CEM_b64_e0.125,14,103040000.0,-798.4816316605384,-798.4816316605384
CEM_b64_e0.125,14,104320000.0,-807.8307988668412,-807.8307988668412
CEM_b64_e0.125,14,105600000.0,-809.5538699088883,-809.5538699088883
CEM_b64_e0.125,14,106880000.0,-793.0865727748912,-793.0865727748912
CEM_b64_e0.125,14,108160000.0,-793.7607364050061,-793.7607364050061
CEM_b64_e0.125,14,109440000.0,-811.6110326823597,-811.6110326823597
CEM_b64_e0.125,14,110720000.0,-789.9862350512559,-789.9862350512559
CEM_b64_e0.125,14,112000000.0,-825.3548911041528,-825.3548911041528
CEM_b64_e0.125,14,113280000.0,-784.8883823750502,-784.8883823750502
CEM_b64_e0.125,14,114560000.0,-802.4318476401909,-802.4318476401909
CEM_b64_e0.125,14,115840000.0,-780.4221434788534,-780.4221434788534
CEM_b64_e0.125,14,117120000.0,-806.230523671117,-806.230523671117
CEM_b64_e0.125,14,118400000.0,-799.7194738410283,-799.7194738410283
CEM_b64_e0.125,14,119680000.0,-797.1879482921505,-797.1879482921505
CEM_b64_e0.125,14,120960000.0,-767.6045983585589,-767.6045983585589
CEM_b64_e0.125,14,122240000.0,-802.8591552281619,-802.8591552281619
CEM_b64_e0.125,14,123520000.0,-802.5940911433701,-802.5940911433701
CEM_b64_e0.125,14,124800000.0,-800.0285786459916,-800.0285786459916
CEM_b64_e0.125,14,126080000.0,-797.6952358826718,-797.6952358826718
CEM_b64_e0.125,14,128000000.0,-791.0351279429497,-791.0351279429497
CEM_b64_e0.125,15,640000.0,-1238.3222284402207,-1238.3222284402207
CEM_b64_e0.125,15,1920000.0,-1133.6261292152542,-1133.6261292152542
CEM_b64_e0.125,15,3200000.0,-1232.5015868586686,-1232.5015868586686
CEM_b64_e0.125,15,4480000.0,-1092.5394021428904,-1092.5394021428904
CEM_b64_e0.125,15,5760000.0,-1112.3145017052773,-1112.3145017052773
CEM_b64_e0.125,15,7040000.0,-1069.3284538266992,-1069.3284538266992
CEM_b64_e0.125,15,8320000.0,-1038.3706919462827,-1038.3706919462827
CEM_b64_e0.125,15,9600000.0,-890.5548853139175,-890.5548853139175
CEM_b64_e0.125,15,10880000.0,-865.8708744203306,-865.8708744203306
CEM_b64_e0.125,15,12160000.0,-828.7876613023055,-828.7876613023055
CEM_b64_e0.125,15,13440000.0,-752.0210350327848,-752.0210350327848
CEM_b64_e0.125,15,14720000.0,-763.6937735464319,-763.6937735464319
CEM_b64_e0.125,15,16000000.0,-688.6858485168132,-688.6858485168132
CEM_b64_e0.125,15,17280000.0,-719.3973913053109,-719.3973913053109
CEM_b64_e0.125,15,18560000.0,-669.2954961725958,-669.2954961725958
CEM_b64_e0.125,15,19840000.0,-685.192885865326,-685.192885865326
CEM_b64_e0.125,15,21120000.0,-687.0078462959995,-687.0078462959995
CEM_b64_e0.125,15,22400000.0,-690.7428726323436,-690.7428726323436
CEM_b64_e0.125,15,23680000.0,-668.866043452952,-668.866043452952
CEM_b64_e0.125,15,24960000.0,-663.8339357350208,-663.8339357350208
CEM_b64_e0.125,15,26240000.0,-670.59924835118,-670.59924835118
CEM_b64_e0.125,15,27520000.0,-660.4219036310305,-660.4219036310305
CEM_b64_e0.125,15,28800000.0,-646.1322771790933,-646.1322771790933
CEM_b64_e0.125,15,30080000.0,-660.0074797919136,-660.0074797919136
CEM_b64_e0.125,15,31360000.0,-656.8060086762277,-656.8060086762277
CEM_b64_e0.125,15,32640000.0,-657.0422897130536,-657.0422897130536
CEM_b64_e0.125,15,33920000.0,-657.7515296103614,-657.7515296103614
CEM_b64_e0.125,15,35200000.0,-651.8651456778564,-651.8651456778564
CEM_b64_e0.125,15,36480000.0,-653.4325197835487,-653.4325197835487
CEM_b64_e0.125,15,37760000.0,-648.7692217687116,-648.7692217687116
CEM_b64_e0.125,15,39040000.0,-658.9492450000008,-658.9492450000008
CEM_b64_e0.125,15,40320000.0,-660.3987842063897,-660.3987842063897
CEM_b64_e0.125,15,41600000.0,-644.733732670126,-644.733732670126
CEM_b64_e0.125,15,42880000.0,-641.6585219588519,-641.6585219588519
CEM_b64_e0.125,15,44160000.0,-658.0327077102177,-658.0327077102177
CEM_b64_e0.125,15,45440000.0,-645.3460940231278,-645.3460940231278
CEM_b64_e0.125,15,46720000.0,-658.5296879062087,-658.5296879062087
CEM_b64_e0.125,15,48000000.0,-643.812413240233,-643.812413240233
CEM_b64_e0.125,15,49280000.0,-651.4411658469512,-651.4411658469512
CEM_b64_e0.125,15,50560000.0,-658.9064966602332,-658.9064966602332
CEM_b64_e0.125,15,51840000.0,-657.1658002812335,-657.1658002812335
CEM_b64_e0.125,15,53120000.0,-641.1094012016914,-641.1094012016914
CEM_b64_e0.125,15,54400000.0,-639.3225957682323,-639.3225957682323
CEM_b64_e0.125,15,55680000.0,-664.0736317217957,-664.0736317217957
CEM_b64_e0.125,15,56960000.0,-646.2547525543673,-646.2547525543673
CEM_b64_e0.125,15,58240000.0,-646.6441490375365,-646.6441490375365
CEM_b64_e0.125,15,59520000.0,-642.6332156980094,-642.6332156980094
CEM_b64_e0.125,15,60800000.0,-647.4248664782285,-647.4248664782285
CEM_b64_e0.125,15,62080000.0,-624.7207761727093,-624.7207761727093
CEM_b64_e0.125,15,63360000.0,-623.2063239169615,-623.2063239169615
CEM_b64_e0.125,15,64640000.0,-635.332370752671,-635.332370752671
CEM_b64_e0.125,15,65920000.0,-632.9489786339099,-632.9489786339099
CEM_b64_e0.125,15,67200000.0,-637.1458534250822,-637.1458534250822
CEM_b64_e0.125,15,68480000.0,-637.9440243162203,-637.9440243162203
CEM_b64_e0.125,15,69760000.0,-637.4899351816827,-637.4899351816827
CEM_b64_e0.125,15,71040000.0,-643.9869657440277,-643.9869657440277
CEM_b64_e0.125,15,72320000.0,-618.6487916325256,-618.6487916325256
CEM_b64_e0.125,15,73600000.0,-631.435356600112,-631.435356600112
CEM_b64_e0.125,15,74880000.0,-649.7165058409936,-649.7165058409936
CEM_b64_e0.125,15,76160000.0,-642.9082682902432,-642.9082682902432
CEM_b64_e0.125,15,77440000.0,-636.6759560674741,-636.6759560674741
CEM_b64_e0.125,15,78720000.0,-630.7715634463221,-630.7715634463221
CEM_b64_e0.125,15,80000000.0,-649.9725502027516,-649.9725502027516
CEM_b64_e0.125,15,81280000.0,-649.1030158807663,-649.1030158807663
CEM_b64_e0.125,15,82560000.0,-652.1064170075051,-652.1064170075051
CEM_b64_e0.125,15,83840000.0,-645.6940687363743,-645.6940687363743
CEM_b64_e0.125,15,85120000.0,-644.5032978801333,-644.5032978801333
CEM_b64_e0.125,15,86400000.0,-658.3110601117494,-658.3110601117494
CEM_b64_e0.125,15,87680000.0,-647.8197664264528,-647.8197664264528
CEM_b64_e0.125,15,88960000.0,-651.228716006143,-651.228716006143
CEM_b64_e0.125,15,90240000.0,-657.3808560265311,-657.3808560265311
CEM_b64_e0.125,15,91520000.0,-613.7156845573719,-613.7156845573719
CEM_b64_e0.125,15,92800000.0,-655.0956052892807,-655.0956052892807
CEM_b64_e0.125,15,94080000.0,-649.0113358074823,-649.0113358074823
CEM_b64_e0.125,15,95360000.0,-633.3410109000267,-633.3410109000267
CEM_b64_e0.125,15,96640000.0,-637.0685066432849,-637.0685066432849
CEM_b64_e0.125,15,97920000.0,-649.3451674433205,-649.3451674433205
CEM_b64_e0.125,15,99200000.0,-653.0463208163246,-653.0463208163246
CEM_b64_e0.125,15,100480000.0,-652.9107735267206,-652.9107735267206
CEM_b64_e0.125,15,101760000.0,-646.665641079112,-646.665641079112
CEM_b64_e0.125,15,103040000.0,-665.1155910124418,-665.1155910124418
CEM_b64_e0.125,15,104320000.0,-647.2804412614942,-647.2804412614942
CEM_b64_e0.125,15,105600000.0,-641.1367703775303,-641.1367703775303
CEM_b64_e0.125,15,106880000.0,-653.9246890307876,-653.9246890307876
CEM_b64_e0.125,15,108160000.0,-635.8075085802438,-635.8075085802438
CEM_b64_e0.125,15,109440000.0,-636.5997388166713,-636.5997388166713
CEM_b64_e0.125,15,110720000.0,-648.2591252993072,-648.2591252993072
CEM_b64_e0.125,15,112000000.0,-629.563998216316,-629.563998216316
CEM_b64_e0.125,15,113280000.0,-644.8434758814835,-644.8434758814835
CEM_b64_e0.125,15,114560000.0,-650.1376726327416,-650.1376726327416
CEM_b64_e0.125,15,115840000.0,-662.7182989575144,-662.7182989575144
CEM_b64_e0.125,15,117120000.0,-631.708604299949,-631.708604299949
CEM_b64_e0.125,15,118400000.0,-639.1505630186529,-639.1505630186529
CEM_b64_e0.125,15,119680000.0,-630.7184936004742,-630.7184936004742
CEM_b64_e0.125,15,120960000.0,-616.5714344472295,-616.5714344472295
CEM_b64_e0.125,15,122240000.0,-642.4693528291193,-642.4693528291193
CEM_b64_e0.125,15,123520000.0,-639.0638985238639,-639.0638985238639
CEM_b64_e0.125,15,124800000.0,-639.5255137763462,-639.5255137763462
CEM_b64_e0.125,15,126080000.0,-635.2117537620849,-635.2117537620849
CEM_b64_e0.125,15,128000000.0,-633.1381166117868,-633.1381166117868
CEM_b64_e0.125,16,640000.0,-1229.4552550939309,-1229.4552550939309
CEM_b64_e0.125,16,1920000.0,-1186.7977666135973,-1186.7977666135973
CEM_b64_e0.125,16,3200000.0,-1139.6864205969828,-1139.6864205969828
CEM_b64_e0.125,16,4480000.0,-1005.521972321465,-1005.521972321465
CEM_b64_e0.125,16,5760000.0,-1054.733512139261,-1054.733512139261
CEM_b64_e0.125,16,7040000.0,-1035.27363649507,-1035.27363649507
CEM_b64_e0.125,16,8320000.0,-1049.0428346719166,-1049.0428346719166
CEM_b64_e0.125,16,9600000.0,-981.4437471687111,-981.4437471687111
CEM_b64_e0.125,16,10880000.0,-931.6735079720679,-931.6735079720679
CEM_b64_e0.125,16,12160000.0,-925.2206210166037,-925.2206210166037
CEM_b64_e0.125,16,13440000.0,-927.4414270961356,-927.4414270961356
CEM_b64_e0.125,16,14720000.0,-908.9503652727371,-908.9503652727371
CEM_b64_e0.125,16,16000000.0,-844.2441464014585,-844.2441464014585
CEM_b64_e0.125,16,17280000.0,-859.2601891270034,-859.2601891270034
CEM_b64_e0.125,16,18560000.0,-863.118978924149,-863.118978924149
CEM_b64_e0.125,16,19840000.0,-847.1867798762272,-847.1867798762272
CEM_b64_e0.125,16,21120000.0,-805.087961844455,-805.087961844455
CEM_b64_e0.125,16,22400000.0,-806.1247202148811,-806.1247202148811
CEM_b64_e0.125,16,23680000.0,-829.7716363937859,-829.7716363937859
CEM_b64_e0.125,16,24960000.0,-779.9006037188557,-779.9006037188557
CEM_b64_e0.125,16,26240000.0,-785.7259300810292,-785.7259300810292
CEM_b64_e0.125,16,27520000.0,-806.2402165786594,-806.2402165786594
CEM_b64_e0.125,16,28800000.0,-788.6452554441541,-788.6452554441541
CEM_b64_e0.125,16,30080000.0,-787.9490666258941,-787.9490666258941
CEM_b64_e0.125,16,31360000.0,-749.3522337603032,-749.3522337603032
CEM_b64_e0.125,16,32640000.0,-797.2754693988563,-797.2754693988563
CEM_b64_e0.125,16,33920000.0,-786.8648893015074,-786.8648893015074
CEM_b64_e0.125,16,35200000.0,-774.1690108755068,-774.1690108755068
